user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_precision,context_recall
Làm thế nào để quản lý đất đai và đính chính giấy chứng nhận quyền sử dụng đất trong trường hợp có sai sót thông tin?,"['ều 148 và\nĐiều 149 của Luật này.\nĐiều 152. Đính chính, thu hồi, hủy giấy chứng nhận đã cấp\n    1. Cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất quy định tại Điều 136 của Luật này có trách nhiệm đính chín', '\n    12. Đăng ký đất đai, lập và quản lý hồ sơ địa chính; cấp, đính chính, thu hồi, hủy giấy chứng nhận.\n    13. Thống kê, kiểm kê đất đai.\n    14. Xây dựng, quản lý, vận hành, khai thác Hệ thống thông tin quốc gia về đất đai.\n    15. Quản lý, giám sát việ', 'h giấy chứng nhận đã cấp có sai sót trong các trường hợp sau đây:\n        a) Có sai sót thông tin của người được cấp giấy chứng nhận so với thông tin tại thời điểm đính chính;\n        b) Có sai sót thông tin về thửa đất, tài sản gắn liền với đất so với hồ ']","Để quản lý đất đai và đính chính giấy chứng nhận quyền sử dụng đất trong trường hợp có sai sót thông tin, cơ quan có thẩm quyền cần thực hiện các bước sau:

1. **Đăng ký đất đai**: Lập và quản lý hồ sơ địa chính để theo dõi thông tin liên quan đến quyền sử dụng đất.
2. **Đính chính giấy chứng nhận**: Khi phát hiện sai sót, cơ quan có thẩm quyền sẽ tiến hành đính chính thông tin sai sót về người được cấp giấy chứng nhận hoặc thông tin về thửa đất, tài sản gắn liền với đất.
3. **Cấp, thu hồi, hủy giấy chứng nhận**: Nếu cần thiết, cơ quan có thể thu hồi hoặc hủy giấy chứng nhận đã cấp để cấp lại giấy chứng nhận mới với thông tin chính xác.

Các quy định cụ thể về quy trình này được nêu trong các điều của Luật đất đai.","Để quản lý đất đai và đính chính giấy chứng nhận quyền sử dụng đất trong trường hợp có sai sót thông tin, cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất có trách nhiệm đính chính giấy chứng nhận đã cấp có sai sót. Các sai sót có thể liên quan đến thông tin của người được cấp giấy chứng nhận hoặc thông tin về thửa đất và tài sản gắn liền với đất so với hồ sơ kê khai đăng ký đất đai. Ngoài ra, việc công bố kịp thời và công khai thông tin thuộc Hệ thống thông tin quốc gia về đất đai cũng là một phần quan trọng trong quản lý đất đai, nhằm đảm bảo quyền lợi hợp pháp của người sử dụng đất.",0.6,0.57028151488183,0.9999999999666667,0.6666666666666666
Cơ quan có thẩm quyền nào có trách nhiệm đính chính giấy chứng nhận quyền sử dụng đất và thu hồi giấy chứng nhận đã cấp theo quy định của Luật này?,"['ều 148 và\nĐiều 149 của Luật này.\nĐiều 152. Đính chính, thu hồi, hủy giấy chứng nhận đã cấp\n    1. Cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất quy định tại Điều 136 của Luật này có trách nhiệm đính chín', 'chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất có trách nhiệm kiểm tra, xem xét, quyết định thu hồi giấy chứng nhận đã cấp không đúng quy định của pháp luật về đất đai;\nđ) Cơ quan có thẩm quyền thu hồi giấy chứng nhận đã cấp quy định t', 'đất, tài sản gắn liền với đất đã được cấp giấy chứng nhận mà không thu hồi được giấy chứng nhận đã cấp thì cơ quan thi hành án có trách nhiệm đề nghị cơ quan có thẩm quyền thực hiện thu hồi hoặc hủy giấy chứng nhận đã cấp và cấp Giấy chứng nhận quyền sử dụ']","Cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất quy định tại Điều 136 của Luật này có trách nhiệm đính chính và thu hồi giấy chứng nhận đã cấp.","Cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất quy định tại Điều 136 của Luật này có trách nhiệm đính chính giấy chứng nhận đã cấp có sai sót. Nhà nước cũng thu hồi giấy chứng nhận đã cấp trong các trường hợp quy định tại Điều 152 của Luật này.",1.0,0.5106384802130807,0.9999999999666667,1.0
Làm thế nào mà quy hoạch sử dụng đất cấp huyện ảnh hưởng đến việc cấp Giấy chứng nhận quyền sử dụng đất cho hộ gia đình?,"['n liền với đất hoặc xác nhận thay đổi vào giấy chứng nhận đã cấp.\nĐiều 137. Cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất đối với hộ gia đình, cá nhân, cộng đồng dân cư đang sử dụng đất có giấy tờ về quyền sử dụng đất\n    1. ', 'ực thi hành thì phải bàn giao cho Ủy ban nhân dân cấp huyện nơi có đất để thực hiện việc cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất cho\nngười sử dụng đất ở theo quy định của pháp luật; người sử dụng đất ở được cấp Giấy chứ', 'n có chung quyền sử dụng đất của hộ gia đình có nhu cầu thì cấp một Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất ghi tên đại diện hộ gia đình trên Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất và trao ']","Thông tin trong các ngữ cảnh không đề cập đến cách quy hoạch sử dụng đất cấp huyện ảnh hưởng đến việc cấp Giấy chứng nhận quyền sử dụng đất cho hộ gia đình. Do đó, không có đủ thông tin để trả lời câu hỏi.","Quy hoạch sử dụng đất cấp huyện ảnh hưởng đến việc cấp Giấy chứng nhận quyền sử dụng đất cho hộ gia đình thông qua các căn cứ lập quy hoạch, bao gồm quy hoạch tỉnh, quy hoạch sử dụng đất cấp tỉnh, và hiện trạng sử dụng đất. Nếu hộ gia đình đang sử dụng đất nông nghiệp do tự khai hoang và không có tranh chấp, họ có thể được cấp Giấy chứng nhận quyền sử dụng đất theo hạn mức giao đất nông nghiệp do Ủy ban nhân dân cấp tỉnh quy định. Tuy nhiên, nếu có vi phạm pháp luật đất đai, Nhà nước sẽ không cấp Giấy chứng nhận này.",1.0,0.0,0.9999999999666667,1.0
Giấy chứng nhận quyền sử dụng đất có thể bị thu hồi trong những trường hợp nào liên quan đến kế hoạch sử dụng đất?,"[' đã cấp trong các trường hợp sau đây:\n        a) Nhà nước thu hồi toàn bộ diện tích đất ghi trong Giấy chứng nhận quyền sử dụng đất, Giấy chứng nhận quyền sở hữu nhà ở và quyền sử dụng đất ở, Giấy chứng nhận quyền sở hữu nhà ở, Giấy chứng nhận quyền sở hữu', 'khác của pháp luật có liên quan.\n    5. Việc thu hồi Giấy chứng nhận quyền sử dụng đất, Giấy chứng nhận quyền sở hữu nhà ở và quyền sử dụng đất ở, Giấy chứng nhận quyền sở hữu nhà ở, Giấy chứng nhận quyền sở hữu công trình xây dựng, Giấy chứng nhận quyền s', 'thu hồi đất, cho phép chuyển\nmục đích sử dụng đất, cấp Giấy chứng nhận quyền sử dụng đất, Giấy chứng nhận quyền sở hữu nhà ở và quyền sử dụng đất ở, Giấy chứng nhận quyền sở hữu nhà ở, Giấy chứng nhận quyền sở hữu công trình xây dựng, Giấy chứng nhận quyền']","Giấy chứng nhận quyền sử dụng đất có thể bị thu hồi trong trường hợp Nhà nước thu hồi toàn bộ diện tích đất ghi trong Giấy chứng nhận, theo các quy định của pháp luật liên quan đến kế hoạch sử dụng đất.","Giấy chứng nhận quyền sử dụng đất có thể bị thu hồi trong các trường hợp quy định tại Điều 152 của Luật này, bao gồm các sai sót thông tin của người được cấp giấy chứng nhận hoặc thông tin về thửa đất, tài sản gắn liền với đất so với hồ sơ kê khai đăng ký. Liên quan đến kế hoạch sử dụng đất, khả năng đầu tư và huy động nguồn lực để thực hiện kế hoạch cũng là một yếu tố quan trọng trong việc xác định các công trình, dự án ưu tiên trong kế hoạch sử dụng đất hằng năm cấp huyện.",0.5,0.4813895027777937,0.9999999999,0.0
"What are the principles of land use as outlined in the regulations, and how do they relate to the issuance and potential revocation of the Giấy chứng nhận quyền sử dụng đất?","['thu hồi đất, cho phép chuyển\nmục đích sử dụng đất, cấp Giấy chứng nhận quyền sử dụng đất, Giấy chứng nhận quyền sở hữu nhà ở và quyền sử dụng đất ở, Giấy chứng nhận quyền sở hữu nhà ở, Giấy chứng nhận quyền sở hữu công trình xây dựng, Giấy chứng nhận quyền', 'ác định tại các loại giấy tờ quy định tại Điều 10 của Luật này;\n        b) Không làm mất đi điều kiện cần thiết để trở lại sử dụng đất vào mục đích chính;\n        c) Không ảnh hưởng đến quốc phòng, an ninh;\n        d) Hạn chế ảnh hưởng đến bảo tồn hệ sinh ', 'iểm có giấy tờ về quyền sử dụng đất, Giấy chứng nhận quyền sử dụng đất, Giấy chứng nhận quyền sở hữu nhà ở và quyền sử dụng đất ở, Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất, Giấy chứng nhận quyền sử dụng đất, qu']","The principles of land use outlined in the regulations include ensuring that land use changes do not eliminate the necessary conditions for returning to the primary use, do not affect national defense and security, and minimize impacts on the preservation of ecosystems. These principles relate to the issuance and potential revocation of the Giấy chứng nhận quyền sử dụng đất (land use rights certificate) by ensuring that any changes in land use comply with legal requirements and do not compromise essential conditions or public interests.","The principles of land use, as outlined in the regulations, include using land for its intended purpose, ensuring sustainable and efficient use of land and resources, protecting the environment, and adhering to the rights and obligations of land users. These principles are crucial in the context of the Giấy chứng nhận quyền sử dụng đất, as the authorities responsible for issuing this certificate must ensure that the information is accurate and that the land is used according to these principles. If there are violations, such as misuse of land or failure to comply with legal obligations, the state has the authority to revoke the issued certificate.",0.6,0.8105799534843398,0.0,0.0
"What are the principles of land statistics and inventory, and how do they relate to the management of land assets in accordance with the law?","[' thiệt hại đối với cây trồng, vật nuôi thì việc bồi thường thực hiện theo quy định sau đây:\n    1. Đối với cây hằng năm, mức bồi thường được tính bằng giá trị sản lượng của vụ thu hoạch đối với cây trồng đó. Giá trị sản lượng của vụ thu hoạch được tính the', 'Điều 112. Nguyên tắc phát triển, quản lý và khai thác quỹ đất\nViệc phát triển, quản lý và khai thác quỹ đất phải theo quy hoạch sử dụng đất, kế hoạch sử dụng đất, sử dụng đất đúng mục đích, công khai, minh bạch, hợp lý, hiệu quả và theo quy định của pháp l', 'm công bố công khai mốc giới hành lang bảo vệ an toàn, khu vực, vành đai an toàn và chịu trách nhiệm chính về việc bảo vệ an toàn công trình, khu vực có hành lang bảo vệ an toàn; trường hợp đất thuộc hành lang bảo vệ an toàn, khu vực bảo vệ, vành đai an to']","The provided contexts do not contain information regarding the principles of land statistics and inventory or their relation to the management of land assets in accordance with the law. Therefore, I cannot answer the question based on the given information.","The principles of land statistics and inventory, as outlined in Article 56, emphasize honesty, objectivity, accuracy, timeliness, and a comprehensive reflection of the current state and structure of land use. They also stress the importance of transparency, independence in professional practices, and consistency in statistical methods. These principles ensure that the management of land assets, as mentioned in Article 152, is conducted accurately and responsibly, allowing for the proper correction and retrieval of land use certificates when discrepancies arise.",1.0,0.0,0.0,0.0
Tài sản gắn liền với đất có bị thu hồi giấy chứng nhận không và điều kiện nào để Nhà nước giao đất cho cá nhân?,"[' tài sản gắn liền với đất\n    1. Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất được cấp theo từng thửa đất cho người có quyền sử dụng đất, chủ sở hữu tài sản gắn liền với đất có nhu cầu và đủ điều kiện theo quy định của Luật này.', 'đất, tài sản gắn liền với đất đã được cấp giấy chứng nhận mà không thu hồi được giấy chứng nhận đã cấp thì cơ quan thi hành án có trách nhiệm đề nghị cơ quan có thẩm quyền thực hiện thu hồi hoặc hủy giấy chứng nhận đã cấp và cấp Giấy chứng nhận quyền sử dụ', 'a hạng mục công trình đó.\nĐiều 150. Cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất đối với trường hợp Nhà nước đã có quyết định quản lý đối với đất đai, tài sản gắn liền với đất nhưng chưa thực hiện\nHộ gia đình, cá nhân đang s']",Tài sản gắn liền với đất có thể bị thu hồi giấy chứng nhận nếu không thu hồi được giấy chứng nhận đã cấp. Nhà nước giao đất cho cá nhân khi họ có quyền sử dụng đất và đủ điều kiện theo quy định của pháp luật.,"Tài sản gắn liền với đất không thuộc trường hợp quy định tại Điều 148 và Điều 149 của Luật này, nhưng giấy chứng nhận quyền sử dụng đất có thể bị thu hồi trong các trường hợp mà Nhà nước quy định. Để Nhà nước giao đất cho cá nhân, cá nhân đó phải thuộc đối tượng được Nhà nước giao đất, cho thuê đất theo quy định tại Điều 119 và Điều 120 của Luật này, và phải bảo đảm các điều kiện quy định tại Điều 122 của Luật này đối với trường hợp giao đất, cho thuê đất để thực hiện dự án đầu tư.",0.75,0.37474249362533313,0.9999999999666667,1.0
What are the conditions under which land can be reclaimed for national defense and security according to Điều 84?,"['quyền phê duyệt chủ trương đầu tư của Quốc hội, Thủ tướng Chính phủ;\n        d) Có văn bản của cơ quan nhà nước có thẩm quyền quy định tại Điều 84 của Luật này trong trường hợp thu hồi đất liên quan đến quốc phòng, an ninh.\n    2. Trường hợp dự án quy định', 'ản công thuộc các trường hợp thu hồi đất theo quy định của Luật này thì không phải thực hiện việc sắp xếp lại, xử lý tài sản công theo quy định của pháp luật về quản lý, sử dụng tài sản công.\nĐiều 84. Trường hợp thu hồi đất liên quan đến quốc phòng, an nin', 'khoản 31 của Điều này thì Quốc hội sửa đổi, bổ sung các trường hợp thu hồi đất của Điều này theo trình tự, thủ tục rút gọn.\nĐiều 80. Căn cứ, điều kiện thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng\n ']",The conditions for land reclamation for national defense and security according to Điều 84 include having a written document from the competent state authority as specified in the law.,"According to Điều 84, land can be reclaimed for national defense and security if it is included in the national defense land use planning or security land use planning. This land is to be transferred to local authorities for the implementation of socio-economic development projects that benefit the nation and the public.",0.6666666666666666,0.9653127108914119,0.8333333332916666,0.0
Điều 118 là gì trong quy định về sử dụng đất?,"[' liền với đất; trường hợp sử dụng đất không có giấy tờ quy định tại Điều 137 của Luật này thì thực hiện theo hình thức sử dụng đất quy định tại các điều 118, 119 và 120 của Luật này.\nĐối với tổ chức đang sử dụng đất thuộc trường hợp Nhà nước cho thuê đất q', 'hực hiện xong việc bồi thường, hỗ trợ, tái định cư theo quy định của pháp luật, trừ trường hợp được chuyển nhượng dự án bất động sản theo quy định của pháp luật về kinh doanh bất động sản.\nĐiều 118. Giao đất không thu tiền sử dụng đất\n    1. Cá nhân trực t', '   5. Hộ gia đình, cá nhân thuộc đối tượng được giao đất nông nghiệp theo quy định tại khoản 1 Điều 118 của Luật này đã sử dụng đất ở, đất phi nông nghiệp trước ngày 01 tháng 7 năm 2014 mà không có các giấy tờ quy định tại Điều 137 của Luật này, có đăng ký']","Điều 118 quy định về việc giao đất không thu tiền sử dụng đất, áp dụng cho cá nhân và hộ gia đình trong các trường hợp nhất định.","Điều 118 quy định về hình thức sử dụng đất trong trường hợp tổ chức không có giấy tờ quy định tại Điều 137 của Luật này. Cụ thể, nếu tổ chức đang sử dụng đất mà không có giấy tờ hợp lệ, thì việc sử dụng đất sẽ được thực hiện theo các hình thức quy định tại Điều 118, 119 và 120 của Luật này.",1.0,0.5934454454439196,0.9999999999666667,1.0
Điều 94 nói về cái gì liên quan đến bồi thường và hỗ trợ khi thu hồi đất?,"['Điều 91. Nguyên tắc bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất\n    1. Việc bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất phải bảo đảm dân chủ, khách quan, công bằng, công khai, minh bạch, kịp thời và đúng quy định của pháp luật; vì', 'Điều 95. Điều kiện được bồi thường về đất khi Nhà nước thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng\n    1. Các trường hợp được bồi thường về đất khi Nhà nước thu hồi đất vì mục đích quốc phòng, an ', 'thu hồi đất, nếu có đủ điều kiện được bồi thường quy định tại Điều 95 của Luật này thì được bồi thường về đất.\n    5. Chính phủ quy định chi tiết Điều này.\nĐiều 101. Trường hợp không được bồi thường về đất khi Nhà nước thu hồi đất\n    1. Các trường hợp quy']",Không có thông tin về Điều 94 trong các ngữ cảnh đã cung cấp.,"Điều 94 quy định về kinh phí và chi trả tiền bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất. Điều này liên quan đến việc đảm bảo rằng các tổ chức và cá nhân bị ảnh hưởng bởi việc thu hồi đất sẽ nhận được sự bồi thường và hỗ trợ thích hợp.",1.0,0.0,0.0,0.0
Quyền và nghĩa vụ của cộng đồng dân cư sử dụng đất theo Điều 39 là gì?,"[' vụ quy định tại khoản 1 Điều 37 của Luật này;\n        b) Trường hợp được Nhà nước cho thuê đất thu tiền thuê đất hằng năm thì có quyền và nghĩa vụ quy định tại khoản 2 Điều 37 của Luật này.\nĐiều 39. Quyền và nghĩa vụ của cộng đồng dân cư sử dụng đất\n    1', '. Cộng đồng dân cư sử dụng đất có quyền và nghĩa vụ chung quy định tại\nĐiều 26 và Điều 31 của Luật này.\n    2. Cộng đồng dân cư sử dụng đất có quyền và nghĩa vụ như quyền và nghĩa vụ của cá nhân có hình thức sử dụng đất tương ứng, trừ quyền để thừa kế.\nTrư', 'Mục 3\nQUYỀN VÀ NGHĨA VỤ CỦA CÁ NHÂN, CỘNG ĐỒNG DÂN CƯ SỬ DỤNG ĐẤT']","Quyền và nghĩa vụ của cộng đồng dân cư sử dụng đất theo Điều 39 bao gồm quyền và nghĩa vụ chung quy định tại Điều 26 và Điều 31 của Luật, và quyền và nghĩa vụ tương tự như của cá nhân có hình thức sử dụng đất tương ứng, trừ quyền thừa kế.","Theo Điều 39, cộng đồng dân cư sử dụng đất có quyền và nghĩa vụ chung quy định tại Điều 26 và Điều 31 của Luật này. Họ cũng có quyền và nghĩa vụ tương tự như quyền và nghĩa vụ của cá nhân có hình thức sử dụng đất tương ứng, trừ quyền để thừa kế.",1.0,0.5896908247220883,0.9999999999666667,1.0
What authority does Điều 236 grant in resolving land disputes involving documents specified in Điều 137?,"['hân dân cấp huyện thì không thực hiện quy định tại khoản 2 Điều này. Thẩm quyền giải quyết tranh chấp đất đai được thực hiện theo quy định tại Điều 236 của Luật này.\nĐiều 236. Thẩm quyền giải quyết tranh chấp đất đai\n    1. Tranh chấp đất đai mà các bên tr', 'n tích đất của tổ chức có giấy tờ quy định tại Điều 137 của Luật này đang sử dụng đúng mục đích thì cơ quan nhà nước có thẩm quyền xác định hình thức sử dụng đất theo quy định của pháp luật và cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn', 'hi cơ quan nhà nước có thẩm quyền giải quyết tranh chấp đất đai quy định tại Điều 236 của Luật này, các bên tranh chấp phải thực hiện hòa giải tại Ủy ban nhân dân cấp xã nơi có đất tranh chấp. Việc hòa giải tranh chấp đất đai tại Ủy ban nhân dân cấp xã nơi']","Điều 236 grants the authority to resolve land disputes to the relevant state agencies, and it requires the parties involved in the dispute to undergo mediation at the People's Committee of the commune where the disputed land is located.",Điều 236 grants the authority to resolve land disputes to the court when the parties involved have land use certificates or other relevant documents as specified in Điều 137 of the law.,1.0,0.8359062698600646,0.99999999995,0.0
"Điều 136 nói về thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, vậy ai là người có thẩm quyền cấp Giấy chứng nhận này và trong trường hợp nào thì Ủy ban nhân dân cấp tỉnh có thể ủy quyền cho cơ quan khác?","['ại các điểm a, b, c và d khoản này là cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất quy định tại Điều 136 của Luật này.\n    4. Cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tà', 'ại khoản 2 và khoản 5 Điều này mà người sử dụng đất, chủ sở hữu tài sản gắn liền với đất không giao nộp giấy chứng nhận đã cấp thì cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất quy định tại Điều 136 của ', 'Cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất theo quy định tại điểm b khoản 1 Điều 136 của Luật này có trách nhiệm xác định lại diện tích đất ở và cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài']","Các cơ quan có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất được quy định tại Điều 136 của Luật này. Tuy nhiên, thông tin về việc Ủy ban nhân dân cấp tỉnh có thể ủy quyền cho cơ quan khác trong trường hợp nào không được cung cấp trong các ngữ cảnh.","Theo Điều 136, Ủy ban nhân dân cấp tỉnh có thẩm quyền cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất cho người sử dụng đất và chủ sở hữu tài sản gắn liền với đất trong các trường hợp đăng ký lần đầu. Ủy ban nhân dân cấp tỉnh cũng có thể ủy quyền cho cơ quan có chức năng quản lý đất đai cùng cấp để cấp Giấy chứng nhận quyền sử dụng đất trong các trường hợp quy định tại khoản này.",1.0,0.0,0.8333333332916666,1.0
"What are the rights and obligations of economic organizations regarding land use transfer and change of land use purpose as outlined in Article 26, and how do these relate to the requirements for public entities seeking to lease land?","['c đích sử dụng đất có quyền và nghĩa vụ chung quy định tại Điều 26 và Điều 31 của Luật này.\n    2. Tổ chức kinh tế nhận chuyển nhượng quyền sử dụng đất có nguồn gốc do được Nhà nước giao có thu tiền sử dụng đất hoặc Nhà nước cho thuê đất thu tiền thuê đất ', 'n sử dụng đất có quyền và nghĩa vụ chung quy định tại Điều 26 và Điều 31 của Luật này.\n    2. Tổ chức trong nước, tổ chức tôn giáo, tổ chức tôn giáo trực thuộc được Nhà nước giao đất không thu tiền sử dụng đất không có quyền chuyển đổi, chuyển nhượng, tặng', 'cho thuê đất có quyền và nghĩa vụ chung quy định tại Điều 26 và Điều 31 của Luật này.\n    2. Cá nhân sử dụng đất được cơ quan nhà nước có thẩm quyền cho phép chuyển mục đích sử dụng đất từ đất được Nhà nước giao đất không thu tiền sử dụng đất sang đất được']","The contexts provided do not contain enough information to fully outline the rights and obligations of economic organizations regarding land use transfer and change of land use purpose as outlined in Article 26. Additionally, there is no specific information on how these relate to the requirements for public entities seeking to lease land.","According to Article 26, economic organizations that receive the transfer of land use rights or change the purpose of land use have specific rights and obligations. These include adhering to the general rights and obligations stipulated in Article 26 and Article 31 of the law. Additionally, for public entities that are currently using land and wish to lease it, they must have an approved plan for the use of public assets for leasing, joint ventures, or partnerships, which must be sanctioned by the competent authority in accordance with the law governing the management and use of public assets.",1.0,0.0,0.9999999999666667,0.6666666666666666
"Luat so 35/2018/QH14 co nhung quy dinh gi ve viec chuyen tiep quy hoach, ke hoach su dung dat khi Luat nay co hieu luc thi hanh?","['ng một số điều theo Luật số 35/2018/QH14 (sau đây gọi là Luật Đất đai số 45/2013/QH13) hết hiệu lực kể từ ngày Luật này có hiệu lực thi hành.\nĐiều 253. Quy định chuyển tiếp về quy hoạch, kế hoạch sử dụng đất khi Luật này có hiệu lực thi hành\n    1. Quy hoạ', '6/2017/QH14 đã được sửa\nđổi, bổ sung một số điều theo Luật số 35/2018/QH14 và Luật số 16/2023/QH15.\n    2. Bãi bỏ Nghị quyết số 132/2020/QH14 ngày 17 tháng 11 năm 2020 của Quốc hội thí điểm một số chính sách để tháo gỡ vướng mắc, tồn đọng trong quản lý, sử', 'u:\n        a) Bãi bỏ khoản 3 Điều 36 và khoản 2 Điều 86 của Luật Quản lý, sử dụng tài sản công số 15/2017/QH14 đã được sửa đổi, bổ sung một số điều theo Luật số 64/2020/QH14 và Luật số 07/2022/QH15;\n        b) Bãi bỏ khoản 1 Điều 12 của Luật Đường sắt số 0']","Luật số 35/2018/QH14 quy định về việc chuyển tiếp quy hoạch, kế hoạch sử dụng đất khi Luật này có hiệu lực thi hành, nhưng thông tin cụ thể về các quy định này không được cung cấp trong các ngữ cảnh.","Luật số 35/2018/QH14 quy định rằng quy hoạch, kế hoạch sử dụng đất đã được cơ quan nhà nước có thẩm quyền quyết định, phê duyệt trước ngày Luật này có hiệu lực thi hành thì được tiếp tục thực hiện và sẽ được điều chỉnh khi rà soát quy hoạch, kế hoạch sử dụng đất theo quy định tại Điều 73 của Luật này. Đối với địa phương đã được phê duyệt quy hoạch tỉnh thời kỳ 2021 - 2030 theo quy định của pháp luật về quy hoạch trước ngày Luật này có hiệu lực thi hành, thì được tiếp tục sử dụng phương án phân bổ và khoanh vùng đất đai trong quy hoạch tỉnh để thực hiện công tác quản lý đất đai cho đến hết kỳ quy hoạch. Việc điều chỉnh quy hoạch tỉnh sẽ thực hiện theo quy định của Luật Quy hoạch số 21/2017/QH14.",0.6666666666666666,0.0,0.9999999999,0.6666666666666666
Điều 187 nói về cái gì liên quan đến đất làm muối?,"['ng không được ghi nhận tài sản là tài sản công trên Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất.\nĐiều 187. Đất làm muối\n    1. Đất làm muối được Nhà nước giao cho cá nhân trong hạn mức giao đất quy định tại Điều 176 của Luật nà', ' khả năng làm muối\nđể sản xuất muối phục vụ cho nhu cầu công nghiệp và đời sống.\nĐiều 188. Đất có mặt nước là ao, hồ, đầm\n    1. Đất có mặt nước là ao, hồ, đầm được Nhà nước giao theo hạn mức đối với cá nhân để sử dụng vào mục đích nuôi trồng thủy sản, sản', 'y tại địa phương để sản xuất muối. Trường hợp người đang sử dụng đất sử dụng vượt hạn mức giao đất thì phần vượt hạn mức giao đất phải chuyển sang thuê đất.\nĐất làm muối được Nhà nước cho thuê đối với tổ chức kinh tế, người gốc Việt Nam định cư ở nước ngoà']",Điều 187 nói về việc Nhà nước giao đất làm muối cho cá nhân trong hạn mức giao đất quy định.,"Điều 187 quy định về đất làm muối, tuy nhiên, thông tin chi tiết về nội dung cụ thể của Điều 187 không được cung cấp trong ngữ cảnh hiện tại.",1.0,0.3467773616357425,0.9999999999666667,1.0
Điều 172 nói gì về việc sử dụng đất khi hết thời hạn?,"['quyền sử dụng đất trong hợp đồng thế chấp để xử lý nợ, bản án,\nquyết định của Tòa án, quyết định thi hành án của cơ quan thi hành án đã được thi hành mà hết thời hạn sử dụng đất thì được tiếp tục sử dụng đất theo thời hạn quy định tại Điều 172 của Luật này', ' mà trong giấy tờ không ghi thời hạn sử dụng đất hoặc có ghi thời hạn sử dụng đất nhưng không phù hợp với quy định của pháp luật về đất đai tại thời điểm có giấy tờ đó thì thời hạn sử dụng đất được xác định theo quy định tại Điều 172 của Luật này và được t', ' Điều chỉnh thời hạn sử dụng đất là việc cơ quan nhà nước có thẩm quyền cho phép thay đổi thời hạn sử dụng đất trong quá trình sử dụng đất.\n    18. Gia hạn sử dụng đất là việc cơ quan nhà nước có thẩm quyền cho phép tiếp tục sử dụng đất khi hết thời hạn th']","Điều 172 quy định rằng khi hết thời hạn sử dụng đất, quyền sử dụng đất trong hợp đồng thế chấp vẫn được tiếp tục sử dụng theo thời hạn quy định, và nếu giấy tờ không ghi thời hạn hoặc ghi không phù hợp, thời hạn sử dụng đất sẽ được xác định theo quy định tại Điều 172.",Điều 172 quy định rằng quyết định của Tòa án và quyết định thi hành án của cơ quan thi hành án đã được thi hành mà hết thời hạn sử dụng đất thì được tiếp tục sử dụng đất theo thời hạn quy định tại Điều 172 mà không phải làm thủ tục gia hạn.,1.0,0.6560667096497024,0.9999999999666667,1.0
